x	y
RWNSDDLNK3NK	30.463
RWNSDDLNR2WK	42.847
RWNSDDLNK4MK	43.395
RWNSDDLNY4EK	44.102
RWNSDDLNY4MK	50.403999999999996
RWNSDDLNK3WK	41.6035
RWNSDDLNH3SK	30.772
RWNSDDLNC4KK	35.443
RWNSDDLND4QK	38.42
RWNSDDLNP2HK	34.385
RWNSDDLNQ3VK	38.645
RWNSDDLND4WK	54.21099999999999
RWNSDDLNQ3PK	37.064
RWNSDDLNQ2EK	35.757
RWNSDDLNM4CK	58.75150000000001
RWNSDDLNK3KK	27.3452
RWNSDDLNE4NK	37.87
RWNSDDLNR2HK	29.364666666666665
RWNSDDLNF4FK	63.308
RWNSDDLNH3FK	39.758
RWNSDDLNY4AK	44.602
RWNSDDLNF2YK	55.559
RWNSDDLNW3RK	45.682500000000005
RWNSDDLND3WK	48.703
RWNSDDLND3KK	31.909000000000002
RWNSDDLNK4AK	36.865
RWNSDDLNV4KK	37.247
RWNSDDLNW4FK	63.99014285714286
RWNSDDLNY4WK	57.483799999999995
RWNSDDLNA4FK	53.637
RWNSDDLNF4RK	44.762
RWNSDDLNP4QK	39.797
RWNSDDLN14WK	52.223
RWNSDDLNW3QK	51.293499999999995
RWNSDDLNA4PK	40.458
RWNSDDLNW3MK	58.8385
RWNSDDLNM2FK	56.151
RWNSDDLNH4EK	36.169000000000004
RWNSDDLNH4RK	33.13
RWNSDDLN13RK	32.419000000000004
RWNSDDLND3CK	38.222
RWNSDDLNQ4KK	33.236666666666665
RWNSDDLNA4KK	34.069
RWNSDDLNA3KK	32.2005
RWNSDDLNF4KK	43.577
RWNSDDLNS4KK	33.194
RWNSDDLNK2HK	28.149285714285718
RWNSDDLNC4PK	43.306999999999995
RWNSDDLNN2WK	47.383
RWNSDDLNR2FK	40.27
RWNSDDLNV3RK	39.946999999999996
RWNSDDLNH2NK	30.661499999999997
RWNSDDLNW3PK	53.908
RWNSDDLNA2KK	31.884499999999996
RWNSDDLNC3HK	34.77
RWNSDDLNF4EK	50.7405
RWNSDDLNY2WK	55.540000000000006
RWNSDDLNN3HK	31.121
RWNSDDLNQ3WK	47.527
RWNSDDLNM4DK	44.873000000000005
RWNSDDLNV4VK	49.196999999999996
RWNSDDLNE2WK	49.13
RWNSDDLNQ3HK	32.006
RWNSDDLNV4YK	49.12
RWNSDDLNA3HK	32.725
RWNSDDLNF41K	49.825
RWNSDDLNR4VK	42.003
RWNSDDLNQ4DK	38.8
RWNSDDLNW4QK	51.422333333333334
RWNSDDLND2KK	31.476
RWNSDDLNF2VK	55.427499999999995
RWNSDDLNN3DK	35.279
RWNSDDLNH4SK	35.14766666666667
RWNSDDLNK3HK	28.15733333333333
RWNSDDLNH4VK	42.604
RWNSDDLNK2WK	42.056333333333335
RWNSDDLNH3MK	35.399
RWNSDDLNH3VK	34.1195
RWNSDDLNK2KK	27.128125000000004
RWNSDDLNH4MK	44.218999999999994
RWNSDDLNF2WK	64.241
RWNSDDLND4AK	40.973
RWNSDDLNC3WK	52.824
RWNSDDLNK3VK	33.775999999999996
RWNSDDLNH2TK	31.192
RWNSDDLNF4QK	49.504
RWNSDDLNC3PK	41.474
RWNSDDLN12EK	36.485
RWNSDDLNP3RK	34.868
RWNSDDLNR4YK	41.468999999999994
RWNSDDLND4EK	40.436
RWNSDDLNH3NK	30.677999999999997
RWNSDDLNF3PK	56.63
RWNSDDLNQ3QK	35.24
RWNSDDLNR4NK	34.257999999999996
RWNSDDLNW4DK	53.1435
RWNSDDLNY4RK	38.882
RWNSDDLNQ4MK	46.425
RWNSDDLNR3KK	28.719
RWNSDDLNH4YK	42.138666666666666
RWNSDDLNR2RK	29.232333333333333
RWNSDDLNE4EK	39.664
RWNSDDLNK3AK	30.761000000000003
RWNSDDLNK4VK	41.458
RWNSDDLNH21K	31.127
RWNSDDLNK4NK	33.335499999999996
RWNSDDLNE3RK	32.6225
RWNSDDLNK4RK	32.242000000000004
RWNSDDLNW2HK	45.28775
RWNSDDLNN4SK	37.981
RWNSDDLNM2HK	38.338
RWNSDDLNH3PK	32.71266666666667
RWNSDDLNC4EK	41.644666666666666
RWNSDDLND4CK	44.69475
RWNSDDLNN2PK	35.466
RWNSDDLNH2RK	28.375
RWNSDDLNS2HK	31.497500000000002
RWNSDDLNH3KK	27.852000000000004
RWNSDDLNA4SK	38.943000000000005
RWNSDDLNN4DK	39.260000000000005
RWNSDDLNN4EK	39.266999999999996
RWNSDDLNW2FK	63.834
RWNSDDLNF2EK	50.315
RWNSDDLNF4VK	56.718999999999994
RWNSDDLNE4WK	53.581
RWNSDDLNW3EK	52.44
RWNSDDLNE3WK	48.84966666666667
RWNSDDLNP3PK	39.5535
RWNSDDLNP3HK	34.7615
RWNSDDLNA4RK	35.321999999999996
RWNSDDLNW3KK	45.022
RWNSDDLNC2EK	39.554
RWNSDDLNR2CK	33.648666666666664
RWNSDDLND4YK	45.975500000000004
RWNSDDLNF4DK	51.254
RWNSDDLNY4SK	43.443000000000005
RWNSDDLNC41K	40.659
RWNSDDLNP4HK	36.646
RWNSDDLNQ2RK	31.753
RWNSDDLNR4EK	36.7715
RWNSDDLNH3DK	31.386
RWNSDDLNQ2WK	47.907
RWNSDDLNT4WK	53.226
RWNSDDLNV4NK	41.843999999999994
RWNSDDLNV4EK	43.495999999999995
RWNSDDLNK4TK	37.03
RWNSDDLNR2AK	32.091
RWNSDDLNQ2QK	35.091
RWNSDDLNP2KK	33.659
RWNSDDLNN2TK	34.859
RWNSDDLNH4KK	31.712000000000003
RWNSDDLNF2HK	43.72
RWNSDDLND4SK	39.02
RWNSDDLNM4YK	50.092
RWNSDDLNS4HK	33.834
RWNSDDLNK21K	30.754
RWNSDDLNS3NK	35.047
RWNSDDLNV4FK	57.011
RWNSDDLNY4DK	44.38850000000001
RWNSDDLNP3VK	41.805
RWNSDDLNS4CK	42.9765
RWNSDDLNV2KK	35.814
RWNSDDLNW4YK	57.788999999999994
RWNSDDLNV4WK	58.3106
RWNSDDLNA2HK	32.531
RWNSDDLNH2SK	30.744
RWNSDDLNK2YK	35.553000000000004
RWNSDDLNK4QK	33.62
RWNSDDLNE3SK	36.204
RWNSDDLNW3WK	66.1426
RWNSDDLNQ3KK	31.208000000000002
RWNSDDLNH2YK	35.939
RWNSDDLNH4FK	50.050000000000004
RWNSDDLNR4WK	49.12266666666667
RWNSDDLNP4PK	41.126999999999995
RWNSDDLNR4MK	43.858000000000004
RWNSDDLNK2CK	32.672
RWNSDDLNN2RK	30.913500000000003
RWNSDDLNH4DK	36.529333333333334
RWNSDDLNE4VK	45.251666666666665
RWNSDDLNY2KK	36.697500000000005
RWNSDDLNQ4SK	37.914
RWNSDDLNW4KK	45.467
RWNSDDLNH3TK	31.237
RWNSDDLNC4DK	41.7525
RWNSDDLNN2KK	30.468000000000004
RWNSDDLNW2RK	45.3495
RWNSDDLNF4CK	53.9516
RWNSDDLNE4DK	39.67
RWNSDDLN14KK	33.321
RWNSDDLNR2KK	28.49
RWNSDDLNP4SK	40.815333333333335
RWNSDDLNW3VK	57.095
RWNSDDLN14FK	60.656000000000006
RWNSDDLNF4NK	49.543
RWNSDDLNM4MK	56.123000000000005
RWNSDDLND4VK	46.371
RWNSDDLNA4CK	43.51333333333333
RWNSDDLNH41K	35.438
RWNSDDLNC2RK	34.891999999999996
RWNSDDLNE2VK	39.709
RWNSDDLNY4FK	56.169
RWNSDDLNN4CK	43.60966666666667
RWNSDDLNS4PK	39.454
RWNSDDLNR4DK	36.3855
RWNSDDLNF4HK	45.169999999999995
RWNSDDLNC4NK	39.792
RWNSDDLNH3RK	28.60966666666667
RWNSDDLN14HK	34.014
RWNSDDLNC4HK	36.39666666666667
RWNSDDLNS4DK	38.828
RWNSDDLNP2PK	39.1965
RWNSDDLNH4CK	40.286199999999994
RWNSDDLNH2HK	28.63166666666667
RWNSDDLNC4AK	41.96
RWNSDDLNH31K	31.021
RWNSDDLNM3VK	48.117
RWNSDDLND4KK	34.2355
RWNSDDLNH4PK	36.041
RWNSDDLND4NK	38.381
RWNSDDLNV4HK	38.189499999999995
RWNSDDLNR2VK	34.647
RWNSDDLNY4QK	43.132
RWNSDDLNE3KK	31.926000000000002
RWNSDDLNR4FK	49.219
RWNSDDLNR3RK	29.35875
RWNSDDLNM4HK	39.257
RWNSDDLNK3QK	30.516
RWNSDDLNR3FK	40.024
RWNSDDLNE3AK	36.711
RWNSDDLNW4SK	52.09566666666666
RWNSDDLNK4KK	30.729499999999998
RWNSDDLNW2VK	56.59966666666667
RWNSDDLND4RK	35.564
RWNSDDLNK2RK	28.218000000000004
RWNSDDLNH2MK	35.592
RWNSDDLNE4FK	53.096000000000004
RWNSDDLN14VK	57.1
RWNSDDLNH2KK	27.759999999999998
RWNSDDLNH4NK	34.1745
RWNSDDLNK4EK	35.928
RWNSDDLNY3PK	44.824
RWNSDDLNK2SK	30.525
RWNSDDLNK2VK	33.77
RWNSDDLNQ4NK	37.108000000000004
RWNSDDLNM4EK	44.678999999999995
RWNSDDLNY4HK	38.970333333333336
RWNSDDLNE3VK	59.972
RWNSDDLNT4NK	41.772
RWNSDDLNC4CK	44.958499999999994
RWNSDDLND4PK	40.8275
RWNSDDLNM4FK	57.774
RWNSDDLNN3WK	46.492
RWNSDDLNN4HK	33.858000000000004
RWNSDDLNR3WK	42.631
RWNSDDLNV4PK	44.994
RWNSDDLNE4RK	34.97
RWNSDDLNQ2PK	36.353
RWNSDDLNC4SK	40.375
RWNSDDLNK2FK	39.5185
RWNSDDLNR3AK	32.031
RWNSDDLNR3CK	33.42699999999999
RWNSDDLNY4VK	48.92100000000001
RWNSDDLNE4AK	40.532
RWNSDDLNA4HK	34.7915
RWNSDDLNN3KK	30.616999999999997
RWNSDDLNY2FK	53.763999999999996
RWNSDDLNK4FK	48.9645
RWNSDDLNK31K	30.715
RWNSDDLNW2YK	57.123000000000005
RWNSDDLN14RK	34.361999999999995
RWNSDDLND4DK	40.5225
RWNSDDLNW4AK	52.797
RWNSDDLNM3PK	59.403999999999996
RWNSDDLNE3EK	36.992999999999995
RWNSDDLNA4YK	45.516999999999996
RWNSDDLNC4RK	36.75
RWNSDDLNF3WK	64.43
RWNSDDLNK3FK	39.146
RWNSDDLNH2WK	42.44833333333333
RWNSDDLNR3QK	31.671
RWNSDDLNV4CK	47.068000000000005
RWNSDDLNK4CK	39.38175
RWNSDDLNK3PK	32.44366666666667
RWNSDDLNW2PK	53.661
RWNSDDLNF3HK	44.324
RWNSDDLNW3FK	63.72975
RWNSDDLNK3SK	30.514
RWNSDDLNP4AK	40.583
RWNSDDLNW2CK	55.78
RWNSDDLND4HK	34.803333333333335
RWNSDDLNF2KK	42.961999999999996
RWNSDDLNR3EK	32.2805
RWNSDDLNH3EK	31.4535
RWNSDDLNP2WK	50.238
RWNSDDLNR4KK	31.408
RWNSDDLNP4KK	35.586999999999996
RWNSDDLNR4HK	31.831333333333333
RWNSDDLNH3YK	35.873000000000005
RWNSDDLNE4CK	43.35666666666666
RWNSDDLNC4YK	47.406000000000006
RWNSDDLNW2AK	52.1355
RWNSDDLNR4SK	35.33
RWNSDDLNW4NK	51.510333333333335
RWNSDDLNS4RK	34.439
RWNSDDLNY2YK	47.653
RWNSDDLNV2AK	42.091
RWNSDDLNR3HK	29.495666666666665
RWNSDDLNH3HK	28.55416666666667
RWNSDDLNF4MK	58.046499999999995
RWNSDDLNN4PK	49.815
RWNSDDLNY2RK	37.726
RWNSDDLNK4YK	40.876
RWNSDDLNY2CK	45.635000000000005
RWNSDDLNN4WK	53.11
RWNSDDLNF4YK	56.61966666666667
RWNSDDLNY4CK	47.141
RWNSDDLNC3RK	35.047
RWNSDDLNF3YK	55.448
RWNSDDLN14CK	42.747
RWNSDDLNM4VK	49.942
RWNSDDLNY3HK	37.909
RWNSDDLNQ3EK	35.906
RWNSDDLNH4AK	37.71
RWNSDDLNH2FK	40.11866666666666
RWNSDDLNW4HK	46.89533333333333
RWNSDDLNK3DK	31.33
RWNSDDLNE2RK	32.619
RWNSDDLNP4VK	44.352
RWNSDDLNV2WK	55.983999999999995
RWNSDDLNS4AK	39.536
RWNSDDLNP4EK	40.751000000000005
RWNSDDLNV2HK	36.19
RWNSDDLNN4VK	45.555
RWNSDDLNN3RK	31.027
RWNSDDLND2VK	38.4375
RWNSDDLND3RK	32.414
RWNSDDLNW4TK	52.665
RWNSDDLNF3CK	53.653
RWNSDDLNA4EK	40.078
RWNSDDLNR4PK	35.713
RWNSDDLNK4PK	34.908
RWNSDDLNP4NK	39.686
RWNSDDLNE3PK	38.153999999999996
RWNSDDLND3HK	32.375
RWNSDDLNP4DK	41.3695
RWNSDDLNN4RK	34.698
RWNSDDLNK2DK	31.219
RWNSDDLNH3AK	31.165
RWNSDDLNV2PK	43.1005
RWNSDDLNQ2YK	40.419000000000004
RWNSDDLNV3HK	36.827
RWNSDDLNW4PK	55.14200000000001
RWNSDDLNQ4EK	38.954
RWNSDDLNS4YK	44.408
RWNSDDLNR3PK	33.29066666666667
RWNSDDLNC3KK	34.308
RWNSDDLNF4PK	52.513999999999996
RWNSDDLNW2KK	44.394499999999994
RWNSDDLNW41K	51.696000000000005
RWNSDDLNR2EK	32.176
RWNSDDLNP3KK	33.97
RWNSDDLNK4DK	35.531
RWNSDDLNN4FK	53.14766666666666
RWNSDDLNQ4CK	42.5485
RWNSDDLNK3RK	28.196
RWNSDDLNH3WK	42.196333333333335
RWNSDDLNE3HK	32.562
RWNSDDLNV2FK	54.774
RWNSDDLNA4MK	47.846000000000004
RWNSDDLNQ4AK	39.559
RWNSDDLNF2PK	51.858999999999995
RWNSDDLNP4YK	45.507999999999996
RWNSDDLNR4RK	32.783500000000004
RWNSDDLNY4KK	37.946999999999996
RWNSDDLNY4YK	49.294
RWNSDDLNE4SK	38.872
RWNSDDLNV3VK	46.758
RWNSDDLNF2FK	63.016999999999996
RWNSDDLNA4NK	38.260999999999996
RWNSDDLNA3VK	40.403
RWNSDDLNF4SK	50.048
RWNSDDLNR4CK	40.5195
RWNSDDLNN4YK	44.8095
RWNSDDLNK4WK	48.83133333333333
RWNSDDLNAYAK	42.7885
RWNSDDLNSYHK	35.341499999999996
RWNSDDLNAYHK	36.959500000000006
RWNSDDLNHYCK	39.28922222222223
RWNSDDLNMYWK	58.6272
RWNSDDLNKTEK	30.545
RWNSDDLNASSK	34.019
RWNSDDLNETHK	31.314
RWNSDDLNWTHK	44.097
RWNSDDLNHYEK	36.896499999999996
RWNSDDLNCTWK	49.663999999999994
RWNSDDLNQYWK	54.16760000000001
RWNSDDLNASWK	46.931
RWNSDDLNESFK	44.9235
RWNSDDLNKSTK	29.93
RWNSDDLNKYFK	50.302
RWNSDDLNNYDK	40.29833333333333
RWNSDDLNWTEK	49.363
RWNSDDLNQYRK	37.400999999999996
RWNSDDLNEYWK	54.35857142857143
RWNSDDLNWYKK	46.77133333333334
RWNSDDLNQYNK	39.064
RWNSDDLNAYDK	42.1335
RWNSDDLNQYPK	40.88849999999999
RWNSDDLNNSSK	32.1665
RWNSDDLNSSSK	32.478
RWNSDDLNSYCK	44.90125
RWNSDDLNSYNK	38.708999999999996
RWNSDDLNKSKK	26.24925
RWNSDDLNYYYK	49.309000000000005
RWNSDDLNHSNK	29.1785
RWNSDDLNKYYK	42.4055
RWNSDDLNWYVK	56.32325
RWNSDDLNKYSK	36.143
RWNSDDLNSTPK	35.317
RWNSDDLNAYCK	45.5725
RWNSDDLNFYYK	55.200666666666656
RWNSDDLNYYRK	40.26
RWNSDDLNSYWK	53.894999999999996
RWNSDDLNRSHK	27.562
RWNSDDLNESQK	33.664
RWNSDDLNKSDK	29.843333333333334
RWNSDDLNPYHK	39.9765
RWNSDDLNHSAK	30.041249999999998
RWNSDDLNRSQK	30.122
RWNSDDLNYSHK	35.834
RWNSDDLNNYTK	41.391999999999996
RWNSDDLNVSYK	44.043
RWNSDDLNQYKK	35.973
RWNSDDLNVSEK	39.18
RWNSDDLNSSQK	32.492
RWNSDDLNRTPK	32.696999999999996
RWNSDDLNASPK	35.597
RWNSDDLNYYNK	43.68266666666667
RWNSDDLNESHK	30.60425
RWNSDDLNRSRK	28.128
RWNSDDLNSSEK	33.5345
RWNSDDLNYSWK	51.067
RWNSDDLNDYDK	41.84275
RWNSDDLNFYVK	54.598
RWNSDDLNAYSK	40.982
RWNSDDLNPTPK	38.096
RWNSDDLNSTHK	30.5165
RWNSDDLNRTHK	28.815
RWNSDDLNYYEK	45.3645
RWNSDDLNEYSK	40.502
RWNSDDLNWYEK	52.87475
RWNSDDLNEYDK	41.709
RWNSDDLNQYTK	42.763999999999996
RWNSDDLNSTDK	34.196999999999996
RWNSDDLNWYWK	63.78278571428573
RWNSDDLNTYTK	41.611999999999995
RWNSDDLNASEK	34.885999999999996
RWNSDDLNAYPK	41.80466666666667
RWNSDDLNMYCK	48.671666666666674
RWNSDDLNWYFK	63.278999999999996
RWNSDDLNCSDK	37.218
RWNSDDLNESDK	34.616
RWNSDDLNESSK	33.715
RWNSDDLNNTPK	35.217
RWNSDDLNFYQK	50.092
RWNSDDLNKYWK	49.560249999999996
RWNSDDLNAYEK	42.693000000000005
RWNSDDLNKSNK	29.0775
RWNSDDLNCYAK	43.69675
RWNSDDLNSTVK	37.804
RWNSDDLNCSSK	35.9035
RWNSDDLNDSAK	34.39
RWNSDDLNESPK	35.426
RWNSDDLNSYSK	39.36449999999999
RWNSDDLNQSSK	32.775
RWNSDDLNPYVK	46.681000000000004
RWNSDDLNWSKK	41.574
RWNSDDLNTYEK	40.924
RWNSDDLNSYVK	46.276999999999994
RWNSDDLNFSWK	59.159
RWNSDDLNDSFK	45.302
RWNSDDLNVSFK	50.292
RWNSDDLNCSWK	49.342
RWNSDDLNDYVK	47.527
RWNSDDLNPYKK	39.1942
RWNSDDLNHSSK	29.354000000000003
RWNSDDLNSSAK	33.388000000000005
RWNSDDLNETEK	35.371
RWNSDDLNCTHK	33.959
RWNSDDLNQYVK	47.3475
RWNSDDLNPYFK	56.73
RWNSDDLNTYPK	41.099500000000006
RWNSDDLNFYWK	62.2931111111111
RWNSDDLNWYYK	56.5046
RWNSDDLNASRK	31.01
RWNSDDLNTYHK	35.63
RWNSDDLNCYEK	43.70933333333334
RWNSDDLNSSVK	36.717
RWNSDDLNPYTK	44.018
RWNSDDLNFSVK	50.68600000000001
RWNSDDLNASNK	33.941
RWNSDDLNSSCK	35.55666666666667
RWNSDDLNRYQK	35.78
RWNSDDLNNYPK	40.742999999999995
RWNSDDLNDYSK	40.365
RWNSDDLNFTWK	59.4795
RWNSDDLNHYPK	37.46425
RWNSDDLNQSQK	32.842
RWNSDDLNDSPK	35.256
RWNSDDLNHYVK	41.2705
RWNSDDLNKTHK	27.884
RWNSDDLNVYSK	44.159
RWNSDDLNCYDK	42.969
RWNSDDLNHYNK	34.961999999999996
RWNSDDLNSTCK	36.214
RWNSDDLNFYTK	51.343
RWNSDDLNCSEK	37.126
RWNSDDLNPYAK	44.44
RWNSDDLNKSFK	38.986999999999995
RWNSDDLNRTCK	33.7565
RWNSDDLNWYDK	53.2595
RWNSDDLNCYMK	49.354000000000006
RWNSDDLNHTEK	30.705
RWNSDDLNQSKK	29.733
RWNSDDLNDSHK	30.5665
RWNSDDLNTSHK	30.749000000000002
RWNSDDLNFYEK	51.106
RWNSDDLNMSMK	50.18
RWNSDDLNWSEK	48.023
RWNSDDLNDSVK	38.174
RWNSDDLNEYYK	46.93725
RWNSDDLNMYKK	39.908
RWNSDDLNDSCK	36.9565
RWNSDDLNCYTK	43.9065
RWNSDDLNCYYK	48.02100000000001
RWNSDDLNFSFK	58.260999999999996
RWNSDDLNQYYK	46.591499999999996
RWNSDDLNFYRK	50.141000000000005
RWNSDDLNWYMK	58.6165
RWNSDDLNAYRK	37.881
RWNSDDLNTSKK	30.21
RWNSDDLNQSEK	33.843
RWNSDDLNASCK	37.2425
RWNSDDLNDTHK	31.256999999999998
RWNSDDLNDTCK	37.76
RWNSDDLNESYK	39.214
RWNSDDLNKSCK	31.630666666666666
RWNSDDLNRYRK	34.626999999999995
RWNSDDLNESVK	38.211999999999996
RWNSDDLNHTVK	34.052
RWNSDDLNWYQK	51.9025
RWNSDDLNWYSK	52.543
RWNSDDLNRSVK	33.698
RWNSDDLNNSEK	33.031
RWNSDDLNCTPK	39.416
RWNSDDLNDSDK	34.406
RWNSDDLNATSK	34.83
RWNSDDLNMYVK	50.2305
RWNSDDLNASAK	34.864000000000004
RWNSDDLNCYSK	42.025666666666666
RWNSDDLNVSSK	38.299
RWNSDDLNYYSK	44.35233333333334
RWNSDDLNDYQK	39.637
RWNSDDLNPSHK	33.85833333333333
RWNSDDLNMYMK	56.085
RWNSDDLNKSQK	29.19
RWNSDDLNESTK	34.598
RWNSDDLNWYHK	47.624857142857145
RWNSDDLNWYRK	47.452
RWNSDDLNCSFK	47.912
RWNSDDLNHSYK	34.574
RWNSDDLNRSEK	30.622
RWNSDDLNCYWK	55.352500000000006
RWNSDDLNKYCK	40.80175
RWNSDDLNWSFK	58.98
RWNSDDLNKTDK	30.435
RWNSDDLNSYAK	41.328
RWNSDDLNEYNK	39.444
RWNSDDLNYYMK	51.641999999999996
RWNSDDLNVYWK	57.066250000000004
RWNSDDLNWYAK	52.7725
RWNSDDLNMYPK	46.775
RWNSDDLNESAK	34.521
RWNSDDLNSTEK	34.163000000000004
RWNSDDLNHSDK	30.078666666666667
RWNSDDLNVTCK	42.51
RWNSDDLNHYYK	41.2115
RWNSDDLNHSTK	30.166
RWNSDDLNAYKK	36.8435
RWNSDDLNAYTK	43.356
RWNSDDLNWSPK	49.42100000000001
RWNSDDLNHYSK	35.474333333333334
RWNSDDLNNSCK	35.289
RWNSDDLNCYPK	44.32149999999999
RWNSDDLNRYDK	37.771
RWNSDDLNWYTK	53.079249999999995
RWNSDDLNKSHK	26.999
RWNSDDLNKSSK	29.146666666666665
RWNSDDLNHYKK	32.5085
RWNSDDLNKYQK	35.6135
RWNSDDLNKSAK	29.915
RWNSDDLNAYMK	49.6865
RWNSDDLNWTCK	49.753
RWNSDDLNWSCK	50.24550000000001
RWNSDDLNPYDK	45.327
RWNSDDLNNYFK	54.17566666666667
RWNSDDLNMYYK	49.931000000000004
RWNSDDLNSSPK	34.188
RWNSDDLNHTCK	32.521
RWNSDDLNHYHK	32.81516666666666
RWNSDDLNSYMK	48.412
RWNSDDLNCSAK	36.986
RWNSDDLNRYVK	42.919
RWNSDDLNCYCK	46.424181818181815
RWNSDDLNQYQK	39.251999999999995
RWNSDDLNAYNK	39.971000000000004
RWNSDDLNSYQK	38.9
RWNSDDLNNYRK	36.171
RWNSDDLNNYVK	46.0275
RWNSDDLNDTEK	35.211999999999996
RWNSDDLNSYTK	41.589
RWNSDDLNFYKK	45.138000000000005
RWNSDDLNEYPK	41.5685
RWNSDDLNNSDK	32.93
RWNSDDLNTYKK	35.327
RWNSDDLNDYHK	36.10666666666666
RWNSDDLNVYPK	45.666333333333334
RWNSDDLNQYCK	44.68833333333333
RWNSDDLNRYYK	42.411
RWNSDDLNCYNK	41.5985
RWNSDDLNFYHK	45.747
RWNSDDLNDYEK	41.878
RWNSDDLNCSHK	32.84475
RWNSDDLNNSQK	32.23
RWNSDDLNCSNK	35.824
RWNSDDLNYYWK	58.16
RWNSDDLNASDK	34.975
RWNSDDLNAYWK	55.02975
RWNSDDLNDSTK	34.478
RWNSDDLNEYAK	42.541666666666664
RWNSDDLNQTCK	36.568000000000005
RWNSDDLNQYHK	36.028
RWNSDDLNVYYK	48.98650000000001
RWNSDDLNDSNK	33.393
RWNSDDLNQSDK	33.786
RWNSDDLNVSPK	40.193000000000005
RWNSDDLNYYCK	48.712
RWNSDDLNRSPK	31.4615
RWNSDDLNYYKK	39.372
RWNSDDLNKSVK	33.076
RWNSDDLNNSVK	36.49
RWNSDDLNKTCK	32.486999999999995
RWNSDDLNESKK	30.205
RWNSDDLNQSCK	35.702
RWNSDDLNFTFK	58.4665
RWNSDDLNWSQK	47.045
RWNSDDLNFYDK	51.60333333333333
RWNSDDLNYYVK	49.7535
RWNSDDLNNYKK	35.0465
RWNSDDLNHSHK	27.1416
RWNSDDLNPTHK	35.178000000000004
RWNSDDLNEYTK	43.078
RWNSDDLNVSVK	43.394499999999994
RWNSDDLNPYYK	47.6205
RWNSDDLNFYPK	52.355999999999995
RWNSDDLNMYQK	44.438500000000005
RWNSDDLNCYHK	38.273399999999995
RWNSDDLNCYVK	48.373000000000005
RWNSDDLNRYWK	49.467999999999996
RWNSDDLNPSEK	37.251999999999995
RWNSDDLNEYRK	37.523
RWNSDDLNKYAK	38.207
RWNSDDLNWSRK	42.544
RWNSDDLNKSRK	27.344
RWNSDDLNVSKK	34.076
RWNSDDLNEYHK	36.2236
RWNSDDLNSSTK	33.476
RWNSDDLNWYNK	51.72166666666667
RWNSDDLNRSNK	29.998
RWNSDDLNHTQK	30.267
RWNSDDLNYSFK	54.6085
RWNSDDLNPYSK	43.626000000000005
RWNSDDLNETVK	39.036
RWNSDDLNSYDK	40.75233333333333
RWNSDDLNHTHK	28.0835
RWNSDDLNVYRK	40.067
RWNSDDLNQYMK	49.246
RWNSDDLNDYMK	49.337999999999994
RWNSDDLNHYMK	43.183
RWNSDDLNCSCK	39.40775
RWNSDDLNETCK	37.821999999999996
RWNSDDLNETPK	36.562
RWNSDDLNVSWK	51.611000000000004
RWNSDDLNNYSK	38.9675
RWNSDDLNFYFK	62.16
RWNSDDLNKTVK	33.965
RWNSDDLNYSVK	43.312
RWNSDDLNNSAK	32.964
RWNSDDLNFYCK	53.95242857142857
RWNSDDLNSSHK	30.024333333333335
RWNSDDLNRSWK	40.919000000000004
RWNSDDLNNSKK	28.8715
RWNSDDLNDSQK	33.577
RWNSDDLNVTWK	51.854
RWNSDDLNKYPK	36.7585
RWNSDDLNSSWK	45.483999999999995
RWNSDDLNRYCK	40.577666666666666
RWNSDDLNRYAK	38.36233333333333
RWNSDDLNDYFK	58.276
RWNSDDLNKSYK	34.269
RWNSDDLNESWK	46.376666666666665
RWNSDDLNFYNK	50.015
RWNSDDLNKYNK	35.273
RWNSDDLNSYKK	35.389
RWNSDDLNQSAK	33.709
RWNSDDLNYYPK	45.96099999999999
RWNSDDLNVYQK	43.553999999999995
RWNSDDLNMYEK	45.778999999999996
RWNSDDLNRYSK	36.436
RWNSDDLNNYCK	44.095333333333336
RWNSDDLNTSDK	34.82
RWNSDDLNHYDK	36.5325
RWNSDDLNPYQK	43.137
RWNSDDLNHSKK	26.325999999999997
RWNSDDLNQYSK	40.083
RWNSDDLNVYCK	48.235
RWNSDDLNYSKK	34.742
RWNSDDLNKTPK	32.152
RWNSDDLNHSEK	30.252499999999998
RWNSDDLNMYSK	44.983999999999995
RWNSDDLNKYHK	33.40866666666667
RWNSDDLNSSFK	43.703
RWNSDDLNNSPK	33.8995
RWNSDDLNPYWK	53.94225
RWNSDDLNFYSK	50.4755
RWNSDDLNNYEK	40.406
RWNSDDLNVSCK	41.5595
RWNSDDLNCTVK	41.512
RWNSDDLNYYHK	40.0828
RWNSDDLNDYAK	42.425
RWNSDDLNPYEK	44.126
RWNSDDLNPSSK	36.412
RWNSDDLNHTSK	30.276999999999997
RWNSDDLNRYMK	44.591
RWNSDDLNVYEK	45.0335
RWNSDDLNHSPK	31.198
RWNSDDLNHYWK	47.929874999999996
RWNSDDLNKYMK	44.669
RWNSDDLNRYEK	38.08
RWNSDDLNEYVK	47.73433333333333
RWNSDDLNFTPK	47.153000000000006
RWNSDDLNQYAK	42.0685
RWNSDDLNESEK	34.6125
RWNSDDLNQSPK	34.593
RWNSDDLNCYKK	37.738
RWNSDDLNKYRK	34.434
RWNSDDLNSYEK	40.658750000000005
RWNSDDLNMYNK	44.375
